quote_id,product,gross_margin_rate,unit_price,qty,subtotal_price,energy_grant_amount,grant_ratio_to_subtotal,competitor_count_available,avg_competitor_price,price_gap_avg_competitor_pct,estimated_gross_profit,conversion_risk_score,conversion_risk_level,profitability_risk_score,profitability_risk_level,quote_review_flag,conversion_review_reasons,profitability_review_reasons,review_explanation,success,gross_margin_rate_pct,grant_ratio_to_subtotal_pct
Q-44324,I1,0.4103,273780.0,1,273780.0,132000,0.4821389436774052,1,240000.0,14.08,112331.934,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 14.1% above average competitor; product historical win rate is 22.9%.,0,41.03,48.21
Q-44326,H1,0.4678,379080.0,1,379080.0,222000,0.5856283634061412,1,360000.0,5.3,177333.624,22.73,Low,0.0,Low,No major pricing risk,Price higher than average competitor,No major flag,price is 5.3% above average competitor.,0,46.78,58.56
Q-44331,N1,0.335,668160.0,1,668160.0,375000,0.561242816091954,2,830000.0,-19.5,223833.6,0.0,Low,9.09,Low,No major pricing risk,No major flag,Price lower than average competitor,No major pricing risk detected.,0,33.5,56.12
Q-44332,N1,0.335,668160.0,1,668160.0,375000,0.561242816091954,2,830000.0,-19.5,223833.6,0.0,Low,9.09,Low,No major pricing risk,No major flag,Price lower than average competitor,No major pricing risk detected.,0,33.5,56.12
Q-44337,H1,0.6541,583200.0,1,583200.0,222000,0.3806584362139917,1,360000.0,62.0,381471.12,81.82,High,0.0,Low,Review required: high conversion risk,High GMR; Very high GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage,No major flag,price is 62.0% above average competitor; GMR is 65.4%; grant ratio is 38.1%.,0,65.41,38.07
Q-44338,I1,0.6568999999999999,289167.0,1,289167.0,132000,0.4564836236500015,1,240000.0,20.49,189953.8023,59.09,Medium,0.0,Low,Monitor: medium pricing risk,High GMR; Very high GMR; Price higher than average competitor; Product has historically low win rate,No major flag,price is 20.5% above average competitor; GMR is 65.7%; product historical win rate is 22.9%.,1,65.69,45.65
Q-44346,N1,0.2971,632142.0,1,632142.0,375000,0.5932211433507029,2,830000.0,-23.84,187809.38820000004,0.0,Low,9.09,Low,No major pricing risk,No major flag,Price lower than average competitor,No major pricing risk detected.,1,29.71,59.32
Q-44351,I1,0.2802,220000.0,1,220000.0,132000,0.6,1,240000.0,-8.33,61644.0,9.09,Low,9.09,Low,No major pricing risk,Product has historically low win rate,Price lower than average competitor,product historical win rate is 22.9%.,1,28.02,60.0
Q-44359,H1,0.4234,349920.0,1,349920.0,222000,0.6344307270233196,1,360000.0,-2.8,148156.128,0.0,Low,9.09,Low,No major pricing risk,No major flag,Price lower than average competitor,No major pricing risk detected.,0,42.34,63.44
Q-44365,H1,0.3831,326100.0,1,326100.0,222000,0.6807727690892365,1,360000.0,-9.42,124928.91,0.0,Low,9.09,Low,No major pricing risk,No major flag,Price lower than average competitor,No major pricing risk detected.,1,38.31,68.08
Q-44379,H1,0.3878999999999999,355752.0,1,355752.0,222000,0.6240302233016258,1,360000.0,-1.18,137996.20079999996,0.0,Low,9.09,Low,No major pricing risk,No major flag,Price lower than average competitor,No major pricing risk detected.,1,38.79,62.4
Q-44385,I1,0.3964999999999999,256932.0,1,256932.0,132000,0.5137546121152679,1,240000.0,7.06,101873.538,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 7.1% above average competitor; product historical win rate is 22.9%.,0,39.65,51.38
Q-44402,I1,0.3076,244085.4,1,244085.4,132000,0.5407943285423872,1,240000.0,1.7,75080.66904000001,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 1.7% above average competitor; product historical win rate is 22.9%.,1,30.76,54.08
Q-44416,W,0.1971,185600.0,1,185600.0,66000,0.355603448275862,0,,,36581.76000000001,31.82,Medium,9.09,Low,Monitor: medium pricing risk,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,Low GMR,grant ratio is 35.6%; product historical win rate is 13.8%; no competitor price information is available.,0,19.71,35.56
Q-44438,H1,0.6568,583200.0,1,583200.0,222000,0.3806584362139917,1,360000.0,62.0,383045.76,81.82,High,0.0,Low,Review required: high conversion risk,High GMR; Very high GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage,No major flag,price is 62.0% above average competitor; GMR is 65.7%; grant ratio is 38.1%.,0,65.68,38.07
Q-44462,H1,0.4234,349920.0,1,349920.0,222000,0.6344307270233196,1,360000.0,-2.8,148156.128,0.0,Low,9.09,Low,No major pricing risk,No major flag,Price lower than average competitor,No major pricing risk detected.,0,42.34,63.44
Q-44467,H1,0.4637,373248.0,1,373248.0,222000,0.5947788065843621,1,360000.0,3.68,173075.0976,22.73,Low,0.0,Low,No major pricing risk,Price higher than average competitor,No major flag,price is 3.7% above average competitor.,0,46.37,59.48
Q-44476,I1,0.6225,421200.0,1,421200.0,132000,0.3133903133903133,1,240000.0,75.5,262197.0,90.91,High,0.0,Low,Review required: high conversion risk,High GMR; Very high GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 75.5% above average competitor; GMR is 62.3%; grant ratio is 31.3%; product historical win rate is 22.9%.,0,62.25,31.34
Q-44497,A1,0.3015,229635.0,1,229635.0,90000,0.3919263178522438,1,170000.0,35.08,69234.95249999998,45.45,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 35.1% above average competitor; grant ratio is 39.2%; product historical win rate is 19.0%.,1,30.15,39.19
Q-44498,H1,0.4595,373248.0,1,373248.0,222000,0.5947788065843621,1,360000.0,3.68,171507.456,22.73,Low,0.0,Low,No major pricing risk,Price higher than average competitor,No major flag,price is 3.7% above average competitor.,0,45.95,59.48
Q-44507,X,0.1635,119993.3,2,239986.6,66000,0.2750153550239888,0,,,39237.809099999984,22.73,Low,9.09,Low,No major pricing risk,Low or no energy grant advantage; No competitor information available,Low GMR,grant ratio is 27.5%; no competitor price information is available.,1,16.35,27.5
Q-44508,W,0.2261,185600.0,1,185600.0,66000,0.355603448275862,0,,,41964.16,31.82,Medium,9.09,Low,Monitor: medium pricing risk,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,Low GMR,grant ratio is 35.6%; product historical win rate is 13.8%; no competitor price information is available.,0,22.61,35.56
Q-44516,Q,0.1043999999999999,166400.0,1,166400.0,45000,0.2704326923076923,1,130000.0,28.0,17372.160000000003,45.45,Medium,27.27,Low,Monitor: medium pricing risk,Price higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,Very low GMR; Low GMR,price is 28.0% above average competitor; grant ratio is 27.0%; product historical win rate is 10.3%.,0,10.44,27.04
Q-44517,H1,0.6568,583200.0,1,583200.0,222000,0.3806584362139917,1,360000.0,62.0,383045.76,81.82,High,0.0,Low,Review required: high conversion risk,High GMR; Very high GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage,No major flag,price is 62.0% above average competitor; GMR is 65.7%; grant ratio is 38.1%.,0,65.68,38.07
Q-44518,H1,0.6568,583200.0,1,583200.0,222000,0.3806584362139917,1,360000.0,62.0,383045.76,81.82,High,0.0,Low,Review required: high conversion risk,High GMR; Very high GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage,No major flag,price is 62.0% above average competitor; GMR is 65.7%; grant ratio is 38.1%.,0,65.68,38.07
Q-44529,Q,0.4525,260000.0,1,260000.0,45000,0.173076923076923,1,130000.0,100.0,117650.0,63.64,High,0.0,Low,Review required: high conversion risk,Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 100.0% above average competitor; grant ratio is 17.3%; product historical win rate is 10.3%.,0,45.25,17.31
Q-44534,Q,0.0755,161200.0,1,161200.0,45000,0.2791563275434243,1,130000.0,24.0,12170.600000000006,45.45,Medium,27.27,Low,Monitor: medium pricing risk,Price higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,Very low GMR; Low GMR,price is 24.0% above average competitor; grant ratio is 27.9%; product historical win rate is 10.3%.,0,7.55,27.92
Q-44537,I1,0.4102,269568.0,1,269568.0,132000,0.4896723646723647,1,240000.0,12.32,110576.7936,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 12.3% above average competitor; product historical win rate is 22.9%.,0,41.02,48.97
Q-44541,W,0.1971,185600.0,1,185600.0,66000,0.355603448275862,0,,,36581.76000000001,31.82,Medium,9.09,Low,Monitor: medium pricing risk,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,Low GMR,grant ratio is 35.6%; product historical win rate is 13.8%; no competitor price information is available.,0,19.71,35.56
Q-44543,N1,0.335,668160.0,1,668160.0,375000,0.561242816091954,2,830000.0,-19.5,223833.6,0.0,Low,9.09,Low,No major pricing risk,No major flag,Price lower than average competitor,No major pricing risk detected.,0,33.5,56.12
Q-44545,I1,0.3611999999999999,252720.0,1,252720.0,132000,0.5223171889838556,1,240000.0,5.3,91282.46399999998,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 5.3% above average competitor; product historical win rate is 22.9%.,0,36.12,52.23
Q-44557,W,0.1971,185600.0,1,185600.0,66000,0.355603448275862,0,,,36581.76000000001,31.82,Medium,9.09,Low,Monitor: medium pricing risk,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,Low GMR,grant ratio is 35.6%; product historical win rate is 13.8%; no competitor price information is available.,0,19.71,35.56
Q-44561,H1,0.4234,349920.0,1,349920.0,222000,0.6344307270233196,1,360000.0,-2.8,148156.128,0.0,Low,9.09,Low,No major pricing risk,No major flag,Price lower than average competitor,No major pricing risk detected.,0,42.34,63.44
Q-44572,Q1,0.2955,857300.0,2,1714600.0,247500,0.1443485361017147,0,,,506664.3000000001,22.73,Low,0.0,Low,No major pricing risk,Low or no energy grant advantage; No competitor information available,No major flag,grant ratio is 14.4%; no competitor price information is available.,1,29.55,14.43
Q-44574,W,0.2094,188500.0,1,188500.0,66000,0.3501326259946949,0,,,39471.9,31.82,Medium,9.09,Low,Monitor: medium pricing risk,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,Low GMR,grant ratio is 35.0%; product historical win rate is 13.8%; no competitor price information is available.,0,20.94,35.01
Q-44580,R,0.0555,98644.0,13,1282372.0,45000,0.0350912215800095,1,130000.0,-24.12,71171.64599999995,13.64,Low,36.36,Medium,Monitor: medium pricing risk,Low or no energy grant advantage,Very low GMR; Low GMR; Price lower than average competitor,grant ratio is 3.5%.,1,5.55,3.51
Q-44580,R,0.0555,98644.0,1,98644.0,45000,0.4561858805401241,1,130000.0,-24.12,5474.741999999998,0.0,Low,36.36,Medium,Monitor: medium pricing risk,No major flag,Very low GMR; Low GMR; Price lower than average competitor,No major pricing risk detected.,1,5.55,45.62
Q-44580,X,0.0555,118531.7,3,355595.1,66000,0.1856043573153848,0,,,19735.528050000023,22.73,Low,27.27,Low,No major pricing risk,Low or no energy grant advantage; No competitor information available,Very low GMR; Low GMR,grant ratio is 18.6%; no competitor price information is available.,1,5.55,18.56
Q-44580,X,0.0555,118531.7,1,118531.7,66000,0.5568130719461545,0,,,6578.509349999993,9.09,Low,27.27,Low,No major pricing risk,No competitor information available,Very low GMR; Low GMR,no competitor price information is available.,1,5.55,55.68
Q-44587,N1,0.335,668160.0,1,668160.0,375000,0.561242816091954,2,830000.0,-19.5,223833.6,0.0,Low,9.09,Low,No major pricing risk,No major flag,Price lower than average competitor,No major pricing risk detected.,1,33.5,56.12
Q-44590,Q,0.4525,260000.0,1,260000.0,45000,0.173076923076923,1,130000.0,100.0,117650.0,63.64,High,0.0,Low,Review required: high conversion risk,Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 100.0% above average competitor; grant ratio is 17.3%; product historical win rate is 10.3%.,0,45.25,17.31
Q-44596,I1,0.2783,240450.0,1,240450.0,132000,0.5489706799750468,1,240000.0,0.19,66917.23499999999,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 0.2% above average competitor; product historical win rate is 22.9%.,1,27.83,54.9
Q-44609,S,0.6006,2565000.0,1,2565000.0,528000,0.2058479532163742,1,1880000.0,36.44,1540539.0,77.27,High,0.0,Low,Review required: high conversion risk,High GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 36.4% above average competitor; GMR is 60.1%; grant ratio is 20.6%; product historical win rate is 15.2%.,0,60.06,20.58
Q-44615,N1,0.1892,550083.6,1,550083.6,375000,0.6817145612048787,2,830000.0,-33.72,104075.81712000002,0.0,Low,18.18,Low,No major pricing risk,No major flag,Low GMR; Price lower than average competitor,No major pricing risk detected.,1,18.92,68.17
Q-44627,H1,0.4329,355752.0,1,355752.0,222000,0.6240302233016258,1,360000.0,-1.18,154005.04080000002,0.0,Low,9.09,Low,No major pricing risk,No major flag,Price lower than average competitor,No major pricing risk detected.,1,43.29,62.4
